Wavelength,2700k-hue,3400k-hue,4100k-hue,5000k-hue,6500k-hue,blueLEDalmost,greenLEDalmost,redLED,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
369.55,0.0010514,-0.00013293,0.00012085000000000001,0.00087009,0.0006525599999999999,0.00066346,0.0010514,-0.00024169
369.93,-0.0040992,-0.0049167,-0.0044238,-0.005698,-0.0051691,-0.0023512,-0.0047964,-0.018793
370.3,-0.0015677,-0.0016400000000000002,-0.0013506000000000002,-0.0016883000000000002,-0.0023757,-0.0016966000000000001,-0.0011577,-0.010048999999999999
370.68,-0.0028473,-0.0033178,-0.0030162,-0.0016408,-0.002968,-0.00078658,-0.0025578000000000003,-0.011944
371.05,-0.0043598,-0.003297,-0.004528900000000001,-0.0033333000000000004,-0.003285,-0.0010775000000000001,-0.0034782000000000003,-0.015298
371.43,-0.005013300000000001,-0.0049534,-0.0043777,-0.0048094,-0.0046295,-0.0019754,-0.005337199999999999,-0.016711
371.8,-0.0028845,-0.0015018000000000002,-0.0020382,-0.0025388,-0.0016449,-0.0010634000000000002,-0.0016328999999999998,-0.007469400000000001
372.18,-0.0052832999999999995,-0.004788,-0.0061442,-0.0061088,-0.0061442,-0.0016591000000000002,-0.005047500000000001,-0.016628
372.55,-0.0023002,-0.0015961,-0.0015609,-0.0029692000000000004,-0.0024645,-0.0012081,-0.0021476999999999998,-0.012714000000000001
372.93,-0.00068799,-0.00034983000000000003,0.00010495000000000002,-0.0009328699999999999,-0.00043145000000000005,-0.0007202300000000001,-0.0017258000000000002,-0.0074241
373.3,0.00081988,0.00010393,0.0006582100000000001,-0.00015012,-0.000057738,0.00031699,0,-0.00011548
373.68,-0.0027456000000000004,-0.004216,-0.0032624999999999998,-0.0029179,-0.0028949,-0.0015767,-0.003251,-0.017117
374.05,-0.0025329000000000003,-0.0024648,-0.0019991,-0.0024989,-0.0016014999999999998,-0.0019488,-0.0023285000000000003,-0.010374000000000001
374.43,-0.0036327,-0.0022494,-0.0028005000000000005,-0.0029129,-0.0023843000000000002,-0.00030874,-0.001957,-0.008510100000000001
374.8,-0.00060228,-0.0017399000000000002,-0.0013161000000000002,-0.0008588,-0.0014388,-0.0006506099999999999,-0.0008811099999999999,-0.006729199999999999
375.18,-0.0039048,-0.0040047,-0.0027844000000000002,-0.0021188,-0.0038716,-0.0014845,-0.0037606000000000002,-0.01383
375.55,-0.000032814,-0.0003172,-0.00019688,0.00048127000000000006,0.0004047,-0.00045038,-0.00028438000000000004,-0.0016042
375.93,-0.00033581,-0.00031414999999999997,-0.00070412,-0.0007474500000000001,0.00037914000000000003,0.00040888000000000003,-0.00064996,-0.0045858
376.3,-0.0006769899999999999,-0.0011928,-0.0008166900000000001,-0.0006984799999999999,-0.00075221,-0.00022124000000000002,-0.0012358,-0.0059461
376.68,-0.00072409,-0.00027686,0.00040464,-0.0006389000000000001,0.00088382,-0.00010962,-0.0010329,-0.0007808800000000001
377.05,-0.0030497999999999996,-0.0028605,-0.0023662,-0.0030603,-0.0032601,-0.00068563,-0.0031339000000000002,-0.011042000000000001
377.43,-0.0032313,-0.002533,-0.0030541,-0.0025434000000000003,-0.0024704,-0.0008226500000000001,-0.0022619000000000003,-0.010945
377.8,-0.004571700000000001,-0.005354299999999999,-0.005241,-0.0049424000000000004,-0.0043863999999999995,-0.0030385,-0.0050248,-0.019289
378.18,-0.0018186,-0.0021864000000000002,-0.0015734000000000002,-0.0015631999999999998,-0.0016347,-0.0016477,-0.0019514,-0.0089227
378.55,-0.0026542,-0.0034111000000000002,-0.0028359,-0.0024927,-0.0028359,-0.0013852,-0.0030275999999999996,-0.010227
378.93,-0.0016855000000000001,-0.0014661,-0.0021043,-0.0017952000000000003,-0.0020246,-0.0016426,-0.001476,-0.0094413
379.3,-0.0029512,-0.0029413,-0.002586,-0.0030992,-0.0025069999999999997,-0.0013547000000000001,-0.0024873,-0.0080607
379.68,-0.00078129,-0.00039065000000000004,-0.00081059,-0.00031252000000000005,0.00011719000000000001,-0.00043565,-0.00076176,-0.0055667
380.05,-0.0027077,-0.0022532,-0.0021758,-0.0015183,-0.0022919,-0.001626,-0.0020695,-0.009541500000000001
380.43,-0.0019395000000000003,-0.0028185,-0.0030669000000000004,-0.0027039000000000004,-0.0029905,-0.0013114000000000001,-0.0024841,-0.0093313
380.8,-0.0022186000000000003,-0.0022941,-0.0018126000000000001,-0.0024263,-0.0017843000000000002,-0.0006479,-0.0022847,-0.0074268
381.18,-0.0014833,-0.0014180000000000002,-0.0017352000000000001,-0.001474,-0.0013714,-0.0010244,-0.0011848,-0.0070589
381.55,-0.0045299,-0.0043915,-0.0037457000000000002,-0.004493,-0.0041516999999999995,-0.0021211,-0.0039487,-0.016883
381.92,-0.0043403,-0.0042123,-0.0043494,-0.0038285999999999997,-0.0030336000000000004,-0.0022575,-0.0037737,-0.016051
382.3,-0.0028339999999999997,-0.0033665,-0.0027438000000000002,-0.0023376,-0.0024098,-0.0017033,-0.0021481,-0.012455
382.67,-0.0029981,-0.0036494,-0.0022842,-0.0018202,-0.0026501000000000003,-0.00079605,-0.0027928,-0.0088336
383.05,-0.0032659,-0.0032836,-0.0026729,-0.0030711000000000002,-0.002248,-0.001397,-0.0025932,-0.0094701
383.42,-0.0029605,-0.0042131,-0.0040904,-0.003451,-0.0037226,-0.0015629,-0.0042043,-0.012787999999999999
383.8,-0.0021347,-0.0028116000000000005,-0.0028983999999999998,-0.0028463,-0.0029418,-0.00056576,-0.0035058,-0.013653
384.17,-0.00015461,-0.00069576,-0.00036935000000000006,-0.00068717,-0.00060986,0.00023579,-0.0005755,-0.0062418
